Volume,Daily_Change,PercentageChange,Direction
486612000,0.2297745030489242,1.6246415384895172,Up
484159000,0.1358660636991473,0.9464797511964812,Up
714956000,-0.6703412663498209,-4.861617725158551,Down
588507000,-0.1258756636020557,-0.9506522818748744,Down
523625000,-0.0859159584303519,-0.6607794101903628,Down
670751000,0.4555523710600919,3.578718736796877,Up
569685000,0.3696363997816405,2.843528152264818,Up
524818000,-0.0389622023593823,-0.2951230474393532,Down
807679000,0.047952225476088,0.3632739040197811,Up
759162000,-0.5084997579975798,-3.8944134384753775,Down
663309000,0.0959054075531824,0.7729445823083112,Up
547343000,-0.2627421026542116,-2.105519850985244,Down
553854000,-0.0939075092101564,-0.7515780195111732,Down
542414000,0.325679941783731,2.626915532888015,Up
532763000,-0.2277756839259463,-1.83161703111562,Down
565638000,0.051948959458711,0.4302146623304815,Up
547478000,0.1648378768926015,1.3363566876304644,Up
584182000,0.2877171672428531,2.23619934229866,Up
507131000,0.2977066461171809,2.308104532630521,Up
644157000,-0.0899117396389446,-0.6807878273070497,Down
672478000,-0.4285784087009201,-3.430626924364897,Down
698699000,-0.3666391311000243,-3.048929427861154,Down
667482000,0.0249760095497837,0.2162492213914408,Up
492590000,-0.0789228589759574,-0.6822736833504841,Down
850103000,0.9880288249347072,9.01467820510336,Up
713432000,-0.8291844732210851,-6.883967095270376,Down
580774000,0.3696363703258072,3.212362361807054,Up
659362000,-0.3766294741230123,-3.0541142193429414,Down
523131000,0.1718309448356247,1.4479327850261163,Up
652398000,0.0809207488849779,0.6687057593095495,Up
609494000,0.3676384928946508,3.0418254547335017,Up
517457000,0.0909102017843714,0.7275311844553828,Up
505482000,0.5664423921441024,4.46667263683505,Up
532953000,0.0269729501697106,0.2098024140134936,Up
583113000,-0.4535545245627546,-3.330891190099471,Down
521040000,0.729282425631002,5.570814538584368,Up
486341000,-0.2807240737346017,-2.0394842489382072,Down
432817000,-0.2677363648673552,-1.9404797014310928,Down
672628000,-0.6303806771594136,-4.555960299055728,Down
500065000,0.3776279391774046,2.8981008917655333,Up
612576000,0.1698330612775098,1.2155017556989995,Up
410061000,0.0729282476409913,0.5130725037148576,Up
595292000,-0.1988039186532297,-1.3444997616941663,Down
454414000,-0.3856204720847973,-2.7256015229159667,Down
700819000,0.9490665528490876,6.418917547446104,Up
655487000,0.5194886197102466,3.289678615921565,Up
527852000,0.0769240100249391,0.4747790254692978,Up
545876000,-0.0559447352839015,-0.3348867088301571,Down
649547000,-0.2517532314289461,-1.559217909202793,Down
710894000,-0.0379627736756322,-0.2418078679131643,Down
492072000,-0.5564519807328576,-3.488658526766073,Down
404739000,0.1698330720793492,1.1223349361802466,Up
472866000,0.7093024953401326,4.63204615713986,Up
427241000,0.4205859508694836,2.615228836818251,Up
167934000,-0.0479531803609631,-0.2941557381992788,Down
303741000,-0.1988039165937785,-1.2417285440226191,Down
298384000,-0.1878150351365324,-1.1878418482928066,Down
565298000,1.2251095283583897,7.810414862617004,Up
470977000,0.1359008249310456,0.800045150718582,Up
371389000,0.21684133026476,1.3025934857273438,Up
352255000,-0.0689500970020411,-0.4136953091050415,Down
352694000,-0.542605593749105,-3.28493768116494,Down
372388000,0.3477476229890062,2.2064450895659955,Up
515456000,0.8953487246723526,5.506052165918343,Up
465338000,-0.1588848401217362,-0.9265757467503428,Down
457328000,0.4976372864159017,2.92304497332432,Up
656589000,-0.4586660997705465,-2.4769285542470265,Down
496888000,-0.3127722277553708,-1.7401441810118097,Down
478542000,-0.1938592142513968,-1.131460662408191,Down
478232000,-0.2927881684197366,-1.7374357765619797,Down
354039000,-0.3177696192646699,-1.9189040779301345,Down
403260000,0.020984646285072,0.130726528413965,Up
325025000,0.3867178479814122,2.4016328816765595,Up
565045000,-0.7544513770234289,-4.6911900141872005,Down
349326000,0.0099929610726281,0.0658082970292573,Up
464902000,-0.9523073436076804,-6.322144394284917,Down
351066000,0.1089209913573938,0.7826538783326009,Up
354923000,0.2008531870706722,1.395634314580878,Up
310490000,0.279797189514742,1.953402356628163,Up
401277000,-0.5356106701211516,-3.609186302793879,Down
431324000,0.1818669328956872,1.2493938469251678,Up
389168000,-0.2258355517331658,-1.5595875330661602,Down
405044000,0.384720413653465,2.659943550439742,Up
504231000,0.3437498473012663,2.250718749945405,Up
384101000,0.4017082371737324,2.5923803961902725,Up
353285000,0.1608822688583764,1.0164097004089925,Up
551409000,0.4107005628207503,2.552790610916658,Up
447287000,0.620548835221701,3.814966793057705,Up
511102000,0.8024158237822938,4.7517574322995175,Up
439624000,-0.2897882544041437,-1.6414728657063349,Down
452932000,-0.2708029563580503,-1.5907485302465312,Down
564967000,0.8273991954423927,4.867444817681762,Up
655163000,1.1281811197870546,6.250009238984338,Up
496204000,0.4376813861238418,2.326444644136165,Up
449537000,0.4097018222008799,2.167820256419535,Up
489535000,0.1009264313316826,0.5126634742305086,Up
542142000,0.902343504415974,4.639810311815538,Up
488611000,-0.7874273670469556,-3.949875071059492,Down
498017000,0.3667338303157166,1.914452678004034,Up
660477000,1.2510907841975758,6.358238838484648,Up
564276000,0.708484225025682,3.376188732328872,Up
429366000,0.0999276940356743,0.4761922927129865,Up
452197000,0.2827952357926548,1.360189125087465,Up
664150000,0.7904254043833312,3.699375022635385,Up
559651000,-0.1818669181252481,-0.8129683013077689,Down
523876000,-0.2688054872725161,-1.1899539784450848,Down
550737000,-0.4246922948070981,-1.9594335359367208,Down
474919000,0.2498182643775308,1.1607391529398945,Up
675474000,1.3919891411005665,6.455656750068009,Up
420575000,0.2148438594832811,0.953479775709533,Up
412026000,-0.130903412082354,-0.5918701255232359,Down
465888000,-0.2428234170432937,-1.1233878447110894,Down
410015000,-0.3447485563854755,-1.6428538731166311,Down
513184000,0.0469648246951202,0.2269714396037373,Up
1117995000,0.2238362069843162,0.9556272113221014,Up
589716000,0.0609545785596736,0.2626433396084952,Up
452994000,-0.1688777838172228,-0.7139865866735317,Down
455963000,-0.1558867502148011,-0.6674659381332585,Down
460026000,-0.4936404477766132,-2.130042657928874,Down
389415000,0.8253978935403836,3.673062408075057,Up
412393000,0.5695854347204623,2.444252582690765,Up
437429000,-0.3367549701625201,-1.4105725279054773,Down
515154000,-0.3118264332083988,-1.3220350407416874,Down
